,Show,EpId,ClipId,filename,Interjection,um_label_1
4481,IStutterSoWhat,0,61,IStutterSoWhat_0_61.wav,2,1
4486,IStutterSoWhat,0,66,IStutterSoWhat_0_66.wav,2,1
4491,IStutterSoWhat,0,71,IStutterSoWhat_0_71.wav,2,
4494,IStutterSoWhat,0,74,IStutterSoWhat_0_74.wav,1,
4498,IStutterSoWhat,0,78,IStutterSoWhat_0_78.wav,3,1
4499,IStutterSoWhat,0,79,IStutterSoWhat_0_79.wav,3,1
4505,IStutterSoWhat,0,85,IStutterSoWhat_0_85.wav,3,1
4506,IStutterSoWhat,0,86,IStutterSoWhat_0_86.wav,3,1
4507,IStutterSoWhat,0,87,IStutterSoWhat_0_87.wav,1,
4510,IStutterSoWhat,0,90,IStutterSoWhat_0_90.wav,2,1
4511,IStutterSoWhat,0,91,IStutterSoWhat_0_91.wav,2,
4512,IStutterSoWhat,0,92,IStutterSoWhat_0_92.wav,1,1
4515,IStutterSoWhat,0,95,IStutterSoWhat_0_95.wav,3,1
4517,IStutterSoWhat,0,97,IStutterSoWhat_0_97.wav,2,
4518,IStutterSoWhat,0,98,IStutterSoWhat_0_98.wav,1,1
4519,IStutterSoWhat,0,99,IStutterSoWhat_0_99.wav,3,1
4520,IStutterSoWhat,0,100,IStutterSoWhat_0_100.wav,1,1
4522,IStutterSoWhat,0,102,IStutterSoWhat_0_102.wav,2,
4528,IStutterSoWhat,0,108,IStutterSoWhat_0_108.wav,3,
4529,IStutterSoWhat,0,109,IStutterSoWhat_0_109.wav,1,
4534,IStutterSoWhat,0,114,IStutterSoWhat_0_114.wav,1,
4536,IStutterSoWhat,0,116,IStutterSoWhat_0_116.wav,2,1
4537,IStutterSoWhat,0,117,IStutterSoWhat_0_117.wav,2,
4542,IStutterSoWhat,0,122,IStutterSoWhat_0_122.wav,1,
4546,IStutterSoWhat,0,126,IStutterSoWhat_0_126.wav,2,1
4556,IStutterSoWhat,0,136,IStutterSoWhat_0_136.wav,2,1
4557,IStutterSoWhat,0,137,IStutterSoWhat_0_137.wav,3,1
4559,IStutterSoWhat,0,139,IStutterSoWhat_0_139.wav,3,1
4560,IStutterSoWhat,0,140,IStutterSoWhat_0_140.wav,1,1
4562,IStutterSoWhat,0,142,IStutterSoWhat_0_142.wav,2,1
4563,IStutterSoWhat,0,143,IStutterSoWhat_0_143.wav,1,1
4564,IStutterSoWhat,0,144,IStutterSoWhat_0_144.wav,1,
4568,IStutterSoWhat,0,148,IStutterSoWhat_0_148.wav,2,
4569,IStutterSoWhat,0,149,IStutterSoWhat_0_149.wav,2,
4570,IStutterSoWhat,0,150,IStutterSoWhat_0_150.wav,1,
4572,IStutterSoWhat,0,152,IStutterSoWhat_0_152.wav,2,1
4575,IStutterSoWhat,0,155,IStutterSoWhat_0_155.wav,3,1
4579,IStutterSoWhat,0,159,IStutterSoWhat_0_159.wav,3,
4580,IStutterSoWhat,0,160,IStutterSoWhat_0_160.wav,1,
4586,IStutterSoWhat,0,166,IStutterSoWhat_0_166.wav,2,
4587,IStutterSoWhat,0,167,IStutterSoWhat_0_167.wav,1,
4589,IStutterSoWhat,0,169,IStutterSoWhat_0_169.wav,3,1
4590,IStutterSoWhat,0,170,IStutterSoWhat_0_170.wav,3,1
4591,IStutterSoWhat,0,171,IStutterSoWhat_0_171.wav,2,
4593,IStutterSoWhat,0,173,IStutterSoWhat_0_173.wav,3,1
4599,IStutterSoWhat,0,179,IStutterSoWhat_0_179.wav,2,
4600,IStutterSoWhat,0,180,IStutterSoWhat_0_180.wav,1,
4601,IStutterSoWhat,0,181,IStutterSoWhat_0_181.wav,2,1
4602,IStutterSoWhat,0,182,IStutterSoWhat_0_182.wav,1,
4603,IStutterSoWhat,0,183,IStutterSoWhat_0_183.wav,1,
4608,IStutterSoWhat,0,188,IStutterSoWhat_0_188.wav,3,1
4609,IStutterSoWhat,0,189,IStutterSoWhat_0_189.wav,3,1
4610,IStutterSoWhat,0,190,IStutterSoWhat_0_190.wav,1,1
4612,IStutterSoWhat,0,192,IStutterSoWhat_0_192.wav,3,1
4613,IStutterSoWhat,0,193,IStutterSoWhat_0_193.wav,2,
4616,IStutterSoWhat,0,196,IStutterSoWhat_0_196.wav,1,1
4627,IStutterSoWhat,1,9,IStutterSoWhat_1_9.wav,2,1
4628,IStutterSoWhat,1,10,IStutterSoWhat_1_10.wav,3,1
4629,IStutterSoWhat,1,11,IStutterSoWhat_1_11.wav,1,1
4634,IStutterSoWhat,1,16,IStutterSoWhat_1_16.wav,1,
4640,IStutterSoWhat,1,22,IStutterSoWhat_1_22.wav,3,1
4641,IStutterSoWhat,1,23,IStutterSoWhat_1_23.wav,1,
4645,IStutterSoWhat,1,27,IStutterSoWhat_1_27.wav,1,
4659,IStutterSoWhat,1,41,IStutterSoWhat_1_41.wav,3,1
4662,IStutterSoWhat,1,44,IStutterSoWhat_1_44.wav,3,1
4663,IStutterSoWhat,1,45,IStutterSoWhat_1_45.wav,2,1
4665,IStutterSoWhat,1,47,IStutterSoWhat_1_47.wav,1,
4668,IStutterSoWhat,1,50,IStutterSoWhat_1_50.wav,2,
4669,IStutterSoWhat,1,51,IStutterSoWhat_1_51.wav,1,
4673,IStutterSoWhat,1,55,IStutterSoWhat_1_55.wav,2,
4680,IStutterSoWhat,1,62,IStutterSoWhat_1_62.wav,1,
4681,IStutterSoWhat,1,63,IStutterSoWhat_1_63.wav,3,1
4683,IStutterSoWhat,1,65,IStutterSoWhat_1_65.wav,3,1
4684,IStutterSoWhat,1,66,IStutterSoWhat_1_66.wav,3,1
4696,IStutterSoWhat,1,78,IStutterSoWhat_1_78.wav,3,1
4698,IStutterSoWhat,1,80,IStutterSoWhat_1_80.wav,2,1
4699,IStutterSoWhat,1,81,IStutterSoWhat_1_81.wav,3,1
4701,IStutterSoWhat,1,83,IStutterSoWhat_1_83.wav,2,
4704,IStutterSoWhat,1,86,IStutterSoWhat_1_86.wav,1,
4708,IStutterSoWhat,1,90,IStutterSoWhat_1_90.wav,2,
4709,IStutterSoWhat,1,91,IStutterSoWhat_1_91.wav,3,1
4710,IStutterSoWhat,1,92,IStutterSoWhat_1_92.wav,2,
4714,IStutterSoWhat,1,96,IStutterSoWhat_1_96.wav,2,1
4715,IStutterSoWhat,1,97,IStutterSoWhat_1_97.wav,3,1
4716,IStutterSoWhat,1,98,IStutterSoWhat_1_98.wav,3,1
4717,IStutterSoWhat,1,99,IStutterSoWhat_1_99.wav,1,
4718,IStutterSoWhat,1,100,IStutterSoWhat_1_100.wav,1,
4725,IStutterSoWhat,1,107,IStutterSoWhat_1_107.wav,2,
4729,IStutterSoWhat,1,111,IStutterSoWhat_1_111.wav,1,
4730,IStutterSoWhat,1,112,IStutterSoWhat_1_112.wav,2,1
4731,IStutterSoWhat,1,113,IStutterSoWhat_1_113.wav,3,1
4732,IStutterSoWhat,1,114,IStutterSoWhat_1_114.wav,3,1
4734,IStutterSoWhat,1,116,IStutterSoWhat_1_116.wav,3,1
4736,IStutterSoWhat,1,118,IStutterSoWhat_1_118.wav,1,
4743,IStutterSoWhat,1,125,IStutterSoWhat_1_125.wav,3,1
4747,IStutterSoWhat,1,129,IStutterSoWhat_1_129.wav,1,
4749,IStutterSoWhat,1,131,IStutterSoWhat_1_131.wav,1,
4755,IStutterSoWhat,1,137,IStutterSoWhat_1_137.wav,2,1
4758,IStutterSoWhat,2,0,IStutterSoWhat_2_0.wav,3,1
4759,IStutterSoWhat,2,1,IStutterSoWhat_2_1.wav,2,
4762,IStutterSoWhat,2,4,IStutterSoWhat_2_4.wav,1,
4767,IStutterSoWhat,2,9,IStutterSoWhat_2_9.wav,1,
4772,IStutterSoWhat,2,14,IStutterSoWhat_2_14.wav,1,
4775,IStutterSoWhat,2,17,IStutterSoWhat_2_17.wav,1,
4785,IStutterSoWhat,2,27,IStutterSoWhat_2_27.wav,1,
4799,IStutterSoWhat,2,41,IStutterSoWhat_2_41.wav,1,
4803,IStutterSoWhat,2,45,IStutterSoWhat_2_45.wav,1,1
4807,IStutterSoWhat,2,49,IStutterSoWhat_2_49.wav,2,
4809,IStutterSoWhat,2,51,IStutterSoWhat_2_51.wav,1,
4811,IStutterSoWhat,2,53,IStutterSoWhat_2_53.wav,1,
4812,IStutterSoWhat,2,54,IStutterSoWhat_2_54.wav,3,1
4813,IStutterSoWhat,2,55,IStutterSoWhat_2_55.wav,3,1
4815,IStutterSoWhat,2,57,IStutterSoWhat_2_57.wav,1,
4817,IStutterSoWhat,2,59,IStutterSoWhat_2_59.wav,2,
4822,IStutterSoWhat,2,64,IStutterSoWhat_2_64.wav,3,1
4823,IStutterSoWhat,2,65,IStutterSoWhat_2_65.wav,1,
4824,IStutterSoWhat,2,66,IStutterSoWhat_2_66.wav,1,
4827,IStutterSoWhat,2,69,IStutterSoWhat_2_69.wav,1,
4829,IStutterSoWhat,2,71,IStutterSoWhat_2_71.wav,2,1
4833,IStutterSoWhat,2,75,IStutterSoWhat_2_75.wav,2,
4835,IStutterSoWhat,2,77,IStutterSoWhat_2_77.wav,1,
4839,IStutterSoWhat,2,81,IStutterSoWhat_2_81.wav,1,
4840,IStutterSoWhat,2,82,IStutterSoWhat_2_82.wav,1,
4845,IStutterSoWhat,2,87,IStutterSoWhat_2_87.wav,1,
4847,IStutterSoWhat,2,89,IStutterSoWhat_2_89.wav,1,
4853,IStutterSoWhat,2,95,IStutterSoWhat_2_95.wav,2,1
4854,IStutterSoWhat,2,96,IStutterSoWhat_2_96.wav,3,1
4855,IStutterSoWhat,2,97,IStutterSoWhat_2_97.wav,3,1
4857,IStutterSoWhat,2,99,IStutterSoWhat_2_99.wav,2,1
4858,IStutterSoWhat,2,100,IStutterSoWhat_2_100.wav,1,
4864,IStutterSoWhat,2,106,IStutterSoWhat_2_106.wav,1,
4869,IStutterSoWhat,2,111,IStutterSoWhat_2_111.wav,1,
4870,IStutterSoWhat,2,112,IStutterSoWhat_2_112.wav,1,1
4871,IStutterSoWhat,2,113,IStutterSoWhat_2_113.wav,3,1
4875,IStutterSoWhat,2,117,IStutterSoWhat_2_117.wav,1,
4881,IStutterSoWhat,2,123,IStutterSoWhat_2_123.wav,1,
4882,IStutterSoWhat,2,124,IStutterSoWhat_2_124.wav,1,
4884,IStutterSoWhat,2,126,IStutterSoWhat_2_126.wav,1,
4887,IStutterSoWhat,2,129,IStutterSoWhat_2_129.wav,1,
4893,IStutterSoWhat,2,135,IStutterSoWhat_2_135.wav,2,1
4894,IStutterSoWhat,2,136,IStutterSoWhat_2_136.wav,2,1
4895,IStutterSoWhat,2,137,IStutterSoWhat_2_137.wav,3,1
4900,IStutterSoWhat,2,142,IStutterSoWhat_2_142.wav,2,1
4901,IStutterSoWhat,2,143,IStutterSoWhat_2_143.wav,2,1
4902,IStutterSoWhat,2,144,IStutterSoWhat_2_144.wav,1,
4905,IStutterSoWhat,2,147,IStutterSoWhat_2_147.wav,2,
4906,IStutterSoWhat,2,148,IStutterSoWhat_2_148.wav,2,
4908,IStutterSoWhat,2,150,IStutterSoWhat_2_150.wav,1,
4909,IStutterSoWhat,2,151,IStutterSoWhat_2_151.wav,3,
4910,IStutterSoWhat,2,152,IStutterSoWhat_2_152.wav,2,
4911,IStutterSoWhat,2,153,IStutterSoWhat_2_153.wav,1,
4914,IStutterSoWhat,2,156,IStutterSoWhat_2_156.wav,2,
4916,IStutterSoWhat,2,158,IStutterSoWhat_2_158.wav,2,1
4926,IStutterSoWhat,2,168,IStutterSoWhat_2_168.wav,1,1
4930,IStutterSoWhat,2,172,IStutterSoWhat_2_172.wav,1,1
4931,IStutterSoWhat,2,173,IStutterSoWhat_2_173.wav,1,
4934,IStutterSoWhat,2,176,IStutterSoWhat_2_176.wav,2,1
4936,IStutterSoWhat,2,178,IStutterSoWhat_2_178.wav,1,
4937,IStutterSoWhat,2,179,IStutterSoWhat_2_179.wav,3,1
4938,IStutterSoWhat,2,180,IStutterSoWhat_2_180.wav,3,1
4939,IStutterSoWhat,2,181,IStutterSoWhat_2_181.wav,1,
4944,IStutterSoWhat,2,186,IStutterSoWhat_2_186.wav,2,
4946,IStutterSoWhat,2,188,IStutterSoWhat_2_188.wav,1,
4952,IStutterSoWhat,2,194,IStutterSoWhat_2_194.wav,1,
4953,IStutterSoWhat,2,195,IStutterSoWhat_2_195.wav,3,1
4959,IStutterSoWhat,3,0,IStutterSoWhat_3_0.wav,2,
4963,IStutterSoWhat,3,4,IStutterSoWhat_3_4.wav,1,
4966,IStutterSoWhat,3,7,IStutterSoWhat_3_7.wav,1,
4969,IStutterSoWhat,3,10,IStutterSoWhat_3_10.wav,2,
4970,IStutterSoWhat,3,11,IStutterSoWhat_3_11.wav,2,
4971,IStutterSoWhat,3,12,IStutterSoWhat_3_12.wav,3,1
4972,IStutterSoWhat,3,13,IStutterSoWhat_3_13.wav,3,1
4973,IStutterSoWhat,3,14,IStutterSoWhat_3_14.wav,1,
4974,IStutterSoWhat,3,15,IStutterSoWhat_3_15.wav,2,1
4975,IStutterSoWhat,3,16,IStutterSoWhat_3_16.wav,3,1
4976,IStutterSoWhat,3,17,IStutterSoWhat_3_17.wav,1,
4977,IStutterSoWhat,3,18,IStutterSoWhat_3_18.wav,2,1
4982,IStutterSoWhat,3,23,IStutterSoWhat_3_23.wav,1,
4984,IStutterSoWhat,3,25,IStutterSoWhat_3_25.wav,3,1
4985,IStutterSoWhat,3,26,IStutterSoWhat_3_26.wav,3,1
4989,IStutterSoWhat,3,30,IStutterSoWhat_3_30.wav,3,1
4990,IStutterSoWhat,3,31,IStutterSoWhat_3_31.wav,3,1
4991,IStutterSoWhat,3,32,IStutterSoWhat_3_32.wav,3,
4994,IStutterSoWhat,3,35,IStutterSoWhat_3_35.wav,1,
4996,IStutterSoWhat,3,37,IStutterSoWhat_3_37.wav,1,
5003,IStutterSoWhat,3,44,IStutterSoWhat_3_44.wav,3,1
5004,IStutterSoWhat,3,45,IStutterSoWhat_3_45.wav,3,1
5005,IStutterSoWhat,3,46,IStutterSoWhat_3_46.wav,1,
5007,IStutterSoWhat,3,48,IStutterSoWhat_3_48.wav,2,
5011,IStutterSoWhat,3,52,IStutterSoWhat_3_52.wav,2,1
5012,IStutterSoWhat,3,53,IStutterSoWhat_3_53.wav,2,1
5015,IStutterSoWhat,3,56,IStutterSoWhat_3_56.wav,3,1
5018,IStutterSoWhat,3,59,IStutterSoWhat_3_59.wav,2,1
5020,IStutterSoWhat,3,61,IStutterSoWhat_3_61.wav,3,1
5025,IStutterSoWhat,3,66,IStutterSoWhat_3_66.wav,1,
5026,IStutterSoWhat,3,67,IStutterSoWhat_3_67.wav,2,1
5027,IStutterSoWhat,3,68,IStutterSoWhat_3_68.wav,3,1
5036,IStutterSoWhat,3,77,IStutterSoWhat_3_77.wav,3,1
5037,IStutterSoWhat,3,78,IStutterSoWhat_3_78.wav,2,1
5039,IStutterSoWhat,3,80,IStutterSoWhat_3_80.wav,3,1
5042,IStutterSoWhat,3,83,IStutterSoWhat_3_83.wav,3,1
5047,IStutterSoWhat,3,88,IStutterSoWhat_3_88.wav,3,1
5048,IStutterSoWhat,3,89,IStutterSoWhat_3_89.wav,3,1
5049,IStutterSoWhat,3,90,IStutterSoWhat_3_90.wav,3,1
5052,IStutterSoWhat,3,93,IStutterSoWhat_3_93.wav,2,1
5054,IStutterSoWhat,3,95,IStutterSoWhat_3_95.wav,1,
5055,IStutterSoWhat,3,96,IStutterSoWhat_3_96.wav,1,
5059,IStutterSoWhat,3,100,IStutterSoWhat_3_100.wav,2,1
5062,IStutterSoWhat,3,103,IStutterSoWhat_3_103.wav,1,
5064,IStutterSoWhat,3,105,IStutterSoWhat_3_105.wav,1,1
5066,IStutterSoWhat,3,107,IStutterSoWhat_3_107.wav,1,
5067,IStutterSoWhat,3,108,IStutterSoWhat_3_108.wav,2,1
5072,IStutterSoWhat,3,113,IStutterSoWhat_3_113.wav,1,
5073,IStutterSoWhat,3,114,IStutterSoWhat_3_114.wav,1,
5074,IStutterSoWhat,3,115,IStutterSoWhat_3_115.wav,1,
5075,IStutterSoWhat,3,116,IStutterSoWhat_3_116.wav,3,1
5076,IStutterSoWhat,3,117,IStutterSoWhat_3_117.wav,3,1
5079,IStutterSoWhat,3,120,IStutterSoWhat_3_120.wav,1,
5083,IStutterSoWhat,3,124,IStutterSoWhat_3_124.wav,3,1
5084,IStutterSoWhat,3,125,IStutterSoWhat_3_125.wav,2,1
5089,IStutterSoWhat,3,130,IStutterSoWhat_3_130.wav,2,
5097,IStutterSoWhat,3,138,IStutterSoWhat_3_138.wav,1,
5100,IStutterSoWhat,3,141,IStutterSoWhat_3_141.wav,3,
5101,IStutterSoWhat,3,142,IStutterSoWhat_3_142.wav,2,1
5102,IStutterSoWhat,3,143,IStutterSoWhat_3_143.wav,3,1
5103,IStutterSoWhat,3,144,IStutterSoWhat_3_144.wav,2,1
5104,IStutterSoWhat,3,145,IStutterSoWhat_3_145.wav,2,1
5105,IStutterSoWhat,3,146,IStutterSoWhat_3_146.wav,1,1
5106,IStutterSoWhat,3,147,IStutterSoWhat_3_147.wav,3,1
5107,IStutterSoWhat,3,148,IStutterSoWhat_3_148.wav,2,1
5108,IStutterSoWhat,3,149,IStutterSoWhat_3_149.wav,1,1
5109,IStutterSoWhat,3,150,IStutterSoWhat_3_150.wav,3,1
5110,IStutterSoWhat,3,151,IStutterSoWhat_3_151.wav,1,
5111,IStutterSoWhat,3,152,IStutterSoWhat_3_152.wav,1,1
5112,IStutterSoWhat,3,153,IStutterSoWhat_3_153.wav,1,1
5116,IStutterSoWhat,3,157,IStutterSoWhat_3_157.wav,1,
5118,IStutterSoWhat,4,0,IStutterSoWhat_4_0.wav,1,
5119,IStutterSoWhat,4,1,IStutterSoWhat_4_1.wav,2,1
5120,IStutterSoWhat,4,2,IStutterSoWhat_4_2.wav,1,1
5123,IStutterSoWhat,4,5,IStutterSoWhat_4_5.wav,3,1
5124,IStutterSoWhat,4,6,IStutterSoWhat_4_6.wav,3,1
5125,IStutterSoWhat,4,7,IStutterSoWhat_4_7.wav,3,1
5126,IStutterSoWhat,4,8,IStutterSoWhat_4_8.wav,2,1
5127,IStutterSoWhat,4,9,IStutterSoWhat_4_9.wav,2,1
5128,IStutterSoWhat,4,10,IStutterSoWhat_4_10.wav,1,
5130,IStutterSoWhat,4,12,IStutterSoWhat_4_12.wav,2,1
5153,IStutterSoWhat,4,35,IStutterSoWhat_4_35.wav,1,
5155,IStutterSoWhat,4,37,IStutterSoWhat_4_37.wav,1,
5161,IStutterSoWhat,4,43,IStutterSoWhat_4_43.wav,2,1
5166,IStutterSoWhat,4,48,IStutterSoWhat_4_48.wav,1,
5184,IStutterSoWhat,4,66,IStutterSoWhat_4_66.wav,2,1
5187,IStutterSoWhat,4,69,IStutterSoWhat_4_69.wav,1,
5188,IStutterSoWhat,4,70,IStutterSoWhat_4_70.wav,1,1
5190,IStutterSoWhat,4,72,IStutterSoWhat_4_72.wav,1,
5193,IStutterSoWhat,4,75,IStutterSoWhat_4_75.wav,1,1
5194,IStutterSoWhat,4,76,IStutterSoWhat_4_76.wav,1,
5197,IStutterSoWhat,4,79,IStutterSoWhat_4_79.wav,1,
5206,IStutterSoWhat,4,88,IStutterSoWhat_4_88.wav,2,
5220,IStutterSoWhat,4,102,IStutterSoWhat_4_102.wav,2,1
5222,IStutterSoWhat,4,104,IStutterSoWhat_4_104.wav,1,
5226,IStutterSoWhat,4,108,IStutterSoWhat_4_108.wav,1,1
5233,IStutterSoWhat,4,115,IStutterSoWhat_4_115.wav,1,
5238,IStutterSoWhat,4,120,IStutterSoWhat_4_120.wav,2,1
5243,IStutterSoWhat,4,125,IStutterSoWhat_4_125.wav,1,1
5245,IStutterSoWhat,4,127,IStutterSoWhat_4_127.wav,2,1
5246,IStutterSoWhat,4,128,IStutterSoWhat_4_128.wav,3,1
5250,IStutterSoWhat,4,132,IStutterSoWhat_4_132.wav,2,1
5251,IStutterSoWhat,4,133,IStutterSoWhat_4_133.wav,3,1
5256,IStutterSoWhat,4,138,IStutterSoWhat_4_138.wav,3,1
5257,IStutterSoWhat,4,139,IStutterSoWhat_4_139.wav,1,
5258,IStutterSoWhat,4,140,IStutterSoWhat_4_140.wav,1,
5261,IStutterSoWhat,4,143,IStutterSoWhat_4_143.wav,3,
5263,IStutterSoWhat,4,145,IStutterSoWhat_4_145.wav,1,1
5264,IStutterSoWhat,4,146,IStutterSoWhat_4_146.wav,3,1
5265,IStutterSoWhat,4,147,IStutterSoWhat_4_147.wav,1,
5270,IStutterSoWhat,4,152,IStutterSoWhat_4_152.wav,1,
5271,IStutterSoWhat,4,153,IStutterSoWhat_4_153.wav,2,1
5273,IStutterSoWhat,4,155,IStutterSoWhat_4_155.wav,1,
5281,IStutterSoWhat,4,163,IStutterSoWhat_4_163.wav,2,1
5282,IStutterSoWhat,4,164,IStutterSoWhat_4_164.wav,3,1
5283,IStutterSoWhat,4,165,IStutterSoWhat_4_165.wav,1,1
5284,IStutterSoWhat,4,166,IStutterSoWhat_4_166.wav,3,1
5285,IStutterSoWhat,4,167,IStutterSoWhat_4_167.wav,2,1
5291,MyStutteringLife,0,1,MyStutteringLife_0_1.wav,1,
5313,MyStutteringLife,0,23,MyStutteringLife_0_23.wav,1,
5317,MyStutteringLife,0,27,MyStutteringLife_0_27.wav,1,
5343,MyStutteringLife,1,13,MyStutteringLife_1_13.wav,1,
5346,MyStutteringLife,1,16,MyStutteringLife_1_16.wav,1,
5363,MyStutteringLife,1,33,MyStutteringLife_1_33.wav,2,1
5366,MyStutteringLife,1,36,MyStutteringLife_1_36.wav,2,1
5369,MyStutteringLife,1,39,MyStutteringLife_1_39.wav,1,
5373,MyStutteringLife,2,3,MyStutteringLife_2_3.wav,1,
5378,MyStutteringLife,2,8,MyStutteringLife_2_8.wav,1,
5379,MyStutteringLife,2,9,MyStutteringLife_2_9.wav,1,
5380,MyStutteringLife,2,10,MyStutteringLife_2_10.wav,2,1
5382,MyStutteringLife,2,12,MyStutteringLife_2_12.wav,3,1
5385,MyStutteringLife,2,15,MyStutteringLife_2_15.wav,1,
5388,MyStutteringLife,2,18,MyStutteringLife_2_18.wav,1,
5393,MyStutteringLife,2,23,MyStutteringLife_2_23.wav,1,
5394,MyStutteringLife,2,24,MyStutteringLife_2_24.wav,1,
5401,MyStutteringLife,2,31,MyStutteringLife_2_31.wav,1,1
5407,MyStutteringLife,2,37,MyStutteringLife_2_37.wav,1,
5412,MyStutteringLife,3,2,MyStutteringLife_3_2.wav,1,
5413,MyStutteringLife,3,3,MyStutteringLife_3_3.wav,2,1
5415,MyStutteringLife,3,5,MyStutteringLife_3_5.wav,1,
5420,MyStutteringLife,3,10,MyStutteringLife_3_10.wav,2,
5423,MyStutteringLife,3,13,MyStutteringLife_3_13.wav,2,1
5427,MyStutteringLife,3,17,MyStutteringLife_3_17.wav,2,1
5429,MyStutteringLife,3,19,MyStutteringLife_3_19.wav,2,
5432,MyStutteringLife,3,22,MyStutteringLife_3_22.wav,1,1
5436,MyStutteringLife,3,26,MyStutteringLife_3_26.wav,3,1
5443,MyStutteringLife,3,33,MyStutteringLife_3_33.wav,2,1
5444,MyStutteringLife,3,34,MyStutteringLife_3_34.wav,3,1
5448,MyStutteringLife,3,38,MyStutteringLife_3_38.wav,3,1
5449,MyStutteringLife,3,39,MyStutteringLife_3_39.wav,2,1
5451,MyStutteringLife,4,1,MyStutteringLife_4_1.wav,1,
5469,MyStutteringLife,4,19,MyStutteringLife_4_19.wav,1,
5473,MyStutteringLife,4,23,MyStutteringLife_4_23.wav,1,
5475,MyStutteringLife,4,25,MyStutteringLife_4_25.wav,1,
5481,MyStutteringLife,4,31,MyStutteringLife_4_31.wav,1,1
5483,MyStutteringLife,4,33,MyStutteringLife_4_33.wav,3,
5484,MyStutteringLife,4,34,MyStutteringLife_4_34.wav,2,1
5485,MyStutteringLife,4,35,MyStutteringLife_4_35.wav,1,
5490,MyStutteringLife,5,0,MyStutteringLife_5_0.wav,1,
5491,MyStutteringLife,5,1,MyStutteringLife_5_1.wav,1,
5492,MyStutteringLife,5,2,MyStutteringLife_5_2.wav,2,
5494,MyStutteringLife,5,4,MyStutteringLife_5_4.wav,3,1
5500,MyStutteringLife,5,10,MyStutteringLife_5_10.wav,1,1
5501,MyStutteringLife,5,11,MyStutteringLife_5_11.wav,1,
5504,MyStutteringLife,5,14,MyStutteringLife_5_14.wav,2,
5505,MyStutteringLife,5,15,MyStutteringLife_5_15.wav,2,1
5507,MyStutteringLife,5,17,MyStutteringLife_5_17.wav,1,
5514,MyStutteringLife,5,24,MyStutteringLife_5_24.wav,3,1
5515,MyStutteringLife,5,25,MyStutteringLife_5_25.wav,3,1
5526,MyStutteringLife,5,36,MyStutteringLife_5_36.wav,1,
5530,MyStutteringLife,6,0,MyStutteringLife_6_0.wav,1,
5532,MyStutteringLife,6,2,MyStutteringLife_6_2.wav,3,
5533,MyStutteringLife,6,3,MyStutteringLife_6_3.wav,1,
5539,MyStutteringLife,6,9,MyStutteringLife_6_9.wav,3,
5540,MyStutteringLife,6,10,MyStutteringLife_6_10.wav,2,
5541,MyStutteringLife,6,11,MyStutteringLife_6_11.wav,1,1
5550,MyStutteringLife,6,20,MyStutteringLife_6_20.wav,2,1
5551,MyStutteringLife,6,21,MyStutteringLife_6_21.wav,1,
5552,MyStutteringLife,6,22,MyStutteringLife_6_22.wav,3,1
5553,MyStutteringLife,6,23,MyStutteringLife_6_23.wav,2,1
5557,MyStutteringLife,6,27,MyStutteringLife_6_27.wav,3,
5558,MyStutteringLife,6,28,MyStutteringLife_6_28.wav,3,1
5560,MyStutteringLife,6,30,MyStutteringLife_6_30.wav,3,
5561,MyStutteringLife,6,31,MyStutteringLife_6_31.wav,3,
5562,MyStutteringLife,6,32,MyStutteringLife_6_32.wav,1,
5564,MyStutteringLife,6,34,MyStutteringLife_6_34.wav,2,1
5565,MyStutteringLife,6,35,MyStutteringLife_6_35.wav,1,
5568,MyStutteringLife,6,38,MyStutteringLife_6_38.wav,3,1
5573,MyStutteringLife,7,3,MyStutteringLife_7_3.wav,1,
5575,MyStutteringLife,7,5,MyStutteringLife_7_5.wav,1,
5576,MyStutteringLife,7,6,MyStutteringLife_7_6.wav,3,1
5588,MyStutteringLife,7,18,MyStutteringLife_7_18.wav,1,1
5589,MyStutteringLife,7,19,MyStutteringLife_7_19.wav,2,1
5592,MyStutteringLife,7,22,MyStutteringLife_7_22.wav,1,
5594,MyStutteringLife,7,24,MyStutteringLife_7_24.wav,3,
5595,MyStutteringLife,7,25,MyStutteringLife_7_25.wav,2,1
5596,MyStutteringLife,7,26,MyStutteringLife_7_26.wav,3,1
5600,MyStutteringLife,7,30,MyStutteringLife_7_30.wav,3,1
5601,MyStutteringLife,7,31,MyStutteringLife_7_31.wav,2,1
5606,MyStutteringLife,7,36,MyStutteringLife_7_36.wav,1,
5609,MyStutteringLife,7,39,MyStutteringLife_7_39.wav,2,1
5610,MyStutteringLife,7,40,MyStutteringLife_7_40.wav,1,
5611,MyStutteringLife,7,41,MyStutteringLife_7_41.wav,1,1
5616,MyStutteringLife,7,46,MyStutteringLife_7_46.wav,1,
5618,MyStutteringLife,7,48,MyStutteringLife_7_48.wav,3,1
5619,MyStutteringLife,7,49,MyStutteringLife_7_49.wav,3,1
5620,MyStutteringLife,7,50,MyStutteringLife_7_50.wav,2,
5624,MyStutteringLife,7,54,MyStutteringLife_7_54.wav,1,
5627,MyStutteringLife,7,57,MyStutteringLife_7_57.wav,1,1
5631,MyStutteringLife,7,61,MyStutteringLife_7_61.wav,2,
5635,MyStutteringLife,7,65,MyStutteringLife_7_65.wav,2,
5636,MyStutteringLife,7,66,MyStutteringLife_7_66.wav,3,
